,B1F1,B1GSM(X),B1GSM(Y),B1GSM(Z),B1RTN(X),B1RTN(Y),B1RTN(Z)
0,3.4334523677825928,3.2337543964385986,-1.1508709192276,0.04570208117365837,-3.2316863536834717,1.1439216136932373,0.17722076177597046
1,3.3809288024902346,3.1919287204742433,-1.098828625679016,-0.16387549340724958,-3.1897904872894287,1.1164944887161254,-0.0369605273008348
2,3.4286135673522953,3.211051893234253,-1.1846312046051026,-0.18456311225891092,-3.20874080657959,1.2041553974151613,-0.04755453318357445
3,3.4374181270599355,3.250451135635375,-1.0877114057540886,-0.2467052191495894,-3.2482676029205315,1.1151842355728143,-0.12055706381797784
4,3.4244536876678464,3.212766122817993,-1.117881155014038,-0.38816725611686714,-3.2104161739349366,1.1615081787109374,-0.25753739178180707
5,3.413498878479004,3.229261636734009,-1.0927518606185913,-0.1560971438884735,-3.227140426635742,1.1096264123916626,-0.029967444017529488
6,3.3475702762603774,3.1406307220459007,-1.147840070724486,-0.13124966919422293,-3.1384287834167504,1.1612872362136828,0.001159345731137594
7,3.392739200592042,3.218662214279176,-1.0652258634567262,-0.10606143027543935,-3.2166304111480724,1.0764552354812622,0.016535983048380287
8,3.4110626220703124,3.211405086517334,-1.135904574394226,-0.16211951375007672,-3.209200382232666,1.1531523704528808,-0.030931105464697316
9,3.4727056980133066,3.32771339416504,-0.9880998849868783,-0.06251439452171301,-3.325856590270997,0.9950012445449837,0.05076580271124874
10,3.35437273979187,3.2393569946289062,-0.8584231734275818,-0.12874779105186462,-3.2376842498779297,0.8737266063690186,-0.030030786991119385
11,3.361604595184327,3.256663370132447,-0.7353832006454458,-0.384388303756715,-3.2550133228302007,0.7812418460845939,-0.2982420861721051
12,3.4211439132690447,3.2671152591705344,-0.9409275054931633,-0.3695645451545675,-3.26510229110718,0.9836928844451892,-0.2596541225910147
13,3.3655312538146998,3.191650342941285,-1.0628028154373232,-0.06894000843166652,-3.189652538299561,1.0696862220764216,0.053132253885276384
14,3.3560329914093003,3.176148223876952,-1.0655319929122908,-0.18642361164093102,-3.1740527153015123,1.086011385917662,-0.06323186755180461
15,3.3495430946350098,3.147860527038574,-1.096139669418335,0.32329657673835754,-3.146111249923706,1.0571625232696533,0.44660866260528564
16,3.5760571956634526,3.4474380970001226,-0.938610887527466,0.12948461472988265,-3.4458225727081304,0.9237780809402466,0.23564112782478472
17,3.5430620670318604,3.4078344345092786,-0.9397503972053493,0.22680436968803516,-3.4062937736511243,0.9135329484939538,0.3324561834335334
18,3.363517141342164,3.2415409088134766,-0.8333011269569417,0.32390151023865293,-3.240271043777466,0.7962123155593885,0.4166282176971492
19,3.3073689460754383,3.2152503490447972,-0.7540053963661206,0.14490203224125434,-3.213984012603757,0.7381907105445841,0.22964526563885732
20,3.3162198066711426,3.2582037448883057,-0.5992798805236816,-0.13573206961154938,-3.25699782371521,0.6171836853027344,-0.06708371639251709
21,3.392094421386705,3.3368825912475444,-0.604336082935335,-0.00809235759081453,-3.335768127441392,0.6075328469276469,0.06023372882043843
22,3.471675443649289,3.424262142181394,-0.554925215244292,-0.11701363623142483,-3.4231516838073706,0.5712712168693533,-0.05373933613300576
23,3.4056885719299324,3.305054664611817,-0.8003843188285849,0.17482987642288048,-3.303727245330811,0.7809523105621361,0.2647012054920183
